"OTU"	"Sample"	"Abundance"	"perc_SWHC"	"soil_type"	"block"	"product_name"	"cog_access"	"cog_name"	"cog_function"	"cog_category"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"gene_id_12636894"	"DL_50_1"	7363.25003516802	"50"	"DL"	"1"	"UbiG"	"COG2227"	"UbiG"	"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Kineosporiaceae"	"Kineococcus"	"Kineococcus radiotolerans"
"gene_id_4300419"	"DL_50_3"	7317.94919085083	"50"	"DL"	"3"	"AprE"	"COG1404"	"AprE"	"Subtilisin-like serine proteases"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces incarnatus"
"gene_id_4649377"	"DL_50_3"	7196.99135298553	"50"	"DL"	"3"	"GloB"	"COG0491"	"GloB"	"Zn-dependent hydrolases, including glyoxylases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora echinaurantiaca"
"gene_id_4284843"	"DL_50_3"	7076.03351512023	"50"	"DL"	"3"	"COG4928"	"COG4928"	"COG4928"	"Predicted P-loop ATPase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4598001"	"DL_50_3"	7015.55459618758	"50"	"DL"	"3"	"UGP2, galU, galF"	"COG1210"	"GalU"	"UDP-glucose pyrophosphorylase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia dioxanivorans"
"gene_id_11041130"	"DL_50_3"	6955.07567725492	"50"	"DL"	"3"	"cydB"	"COG1294"	"AppB"	"Cytochrome bd-type quinol oxidase, subunit 2"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_11676784"	"DL_50_3"	6713.16000152432	"50"	"DL"	"3"	"NagC"	"COG1940"	"NagC"	"Transcriptional regulator/sugar kinase"	"Transcription / Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Kitasatospora"	"Kitasatospora setae"
"gene_id_12652412"	"DL_50_3"	6713.16000152432	"50"	"DL"	"3"	"XerD"	"COG4974"	"XerD"	"Site-specific recombinase XerD"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Nocardia"	"Nocardia farcinica"
"gene_id_8341880"	"DL_50_3"	6713.16000152432	"50"	"DL"	"3"	"PPIB, ppiB"	"COG0652"	"PpiB"	"Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4354803"	"DL_5_3"	6681.04748280754	"5"	"DL"	"3"	"COG3953"	"COG3953"	"COG3953"	"SLT domain proteins"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_9051922"	"DL_5_3"	6681.04748280754	"5"	"DL"	"3"	"COG4695"	"COG4695"	"COG4695"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_8276751"	"DL_50_3"	6652.68108259167	"50"	"DL"	"3"	"UbiH"	"COG0654"	"UbiH"	"2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases"	"Coenzyme metabolism / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces incarnatus"
"gene_id_10813337"	"DL_50_3"	6592.20216365902	"50"	"DL"	"3"	"SoxR"	"COG0789"	"SoxR"	"Predicted transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_5156646"	"DL_50_3"	6592.20216365902	"50"	"DL"	"3"	"COG3593"	"COG3593"	"COG3593"	"Predicted ATP-dependent endonuclease of the OLD family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"Corynebacterium efficiens"
"gene_id_4354788"	"DL_5_1"	6590.2773282416	"5"	"DL"	"1"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4744385"	"IR_5_1"	6457.20442714077	"5"	"IR"	"1"	"COG3328"	"COG3328"	"COG3328"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces violaceusniger"
"gene_id_858788"	"IR_5_4"	6434.98305166819	"5"	"IR"	"4"	"COG4799"	"COG4799"	"COG4799"	"Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)"	"Lipid metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_9708141"	"DL_50_3"	6350.28648792841	"50"	"DL"	"3"	"map"	"COG0024"	"Map"	"Methionine aminopeptidase"	"Translation, ribosomal structure and biogenesis"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Amycolatopsis"	"Amycolatopsis methanolica"
"gene_id_4149306"	"DL_50_3"	6289.80756899576	"50"	"DL"	"3"	"mreC"	"COG1792"	"MreC"	"Cell shape-determining protein"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_192663"	"DL_50_3"	6168.84973113046	"50"	"DL"	"3"	"dnaE2"	"COG0587"	"DnaE"	"DNA polymerase III, alpha subunit"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes missouriensis"
"gene_id_5439281"	"DL_50_3"	6168.84973113046	"50"	"DL"	"3"	"ABC.MS.P1"	"COG0395"	"UgpE"	"ABC-type sugar transport system, permease component"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_11678060"	"DL_5_2"	6131.5154451903	"5"	"DL"	"2"	"K06904"	"COG3740"	"COG3740"	"Phage head maturation protease"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_6703382"	"DL_50_3"	6108.3708121978	"50"	"DL"	"3"	"mlaE, linK"	"COG0767"	"Ttg2B"	"ABC-type transport system involved in resistance to organic solvents, permease component"	"Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces gilvosporeus"
"gene_id_3356960"	"DL_5_4"	6077.70920965602	"5"	"DL"	"4"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces scabiei"
"gene_id_9051921"	"DL_5_3"	5985.10503668176	"5"	"DL"	"3"	"K06904"	"COG3740"	"COG3740"	"Phage head maturation protease"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_12636869"	"IR_50_5"	5964.90811592143	"50"	"IR"	"5"	"RfaG"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Kineosporiaceae"	"Kineococcus"	"Kineococcus radiotolerans"
"gene_id_11807880"	"DL_50_3"	5926.93405539985	"50"	"DL"	"3"	"NosY"	"COG1277"	"NosY"	"ABC-type transport system involved in multi-copper enzyme maturation, permease component"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Amycolatopsis"	"Amycolatopsis methanolica"
"gene_id_12401985"	"DL_50_3"	5866.4551364672	"50"	"DL"	"3"	"FabG"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_7297186"	"DL_50_3"	5866.4551364672	"50"	"DL"	"3"	"IlvA"	"COG1171"	"IlvA"	"Threonine dehydratase"	"Amino acid transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_8752049"	"DL_50_3"	5866.4551364672	"50"	"DL"	"3"	"idnO"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces parvulus"
"gene_id_4465442"	"DL_50_3"	5805.97621753455	"50"	"DL"	"3"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_9128084"	"DL_50_3"	5805.97621753455	"50"	"DL"	"3"	"DltE"	"COG0300"	"DltE"	"Short-chain dehydrogenases of various substrate specificities"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12584732"	"DL_50_3"	5745.49729860189	"50"	"DL"	"3"	"hsdS"	"COG0732"	"HsdS"	"Restriction endonuclease S subunits"	"Defense mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"Corynebacterium efficiens"
"gene_id_4137729"	"DL_50_2"	5647.05448140722	"50"	"DL"	"2"	"CitB"	"COG2197"	"CitB"	"Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain"	"Signal transduction mechanisms / Transcription"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"Nitrospira moscoviensis"
"gene_id_8062435"	"DL_50_3"	5624.53946073659	"50"	"DL"	"3"	"XerC"	"COG0582"	"XerC"	"Integrase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Kibdelosporangium"	"Kibdelosporangium phytohabitans"
"gene_id_12652398"	"DL_50_3"	5564.06054180394	"50"	"DL"	"3"	"xerC"	"COG4974"	"XerD"	"Site-specific recombinase XerD"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Nocardia"	"Nocardia farcinica"
"gene_id_7914386"	"DL_50_3"	5564.06054180394	"50"	"DL"	"3"	"Aes"	"COG0657"	"Aes"	"Esterase/lipase"	"Lipid metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. 769"
"gene_id_11678057"	"DL_50_1"	5557.16983786265	"50"	"DL"	"1"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_11525293"	"DL_50_3"	5503.58162287129	"50"	"DL"	"3"	"FolA"	"COG0262"	"FolA"	"Dihydrofolate reductase"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12636874"	"IR_50_4"	5499.62202259627	"50"	"IR"	"4"	"COG5412"	"COG5412"	"COG5412"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Kineosporiaceae"	"Kineococcus"	"Kineococcus radiotolerans"
"gene_id_1760924"	"DL_5_3"	5358.75683516855	"5"	"DL"	"3"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_9051924"	"DL_5_4"	5348.3841044973	"5"	"DL"	"4"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_5439284"	"DL_50_3"	5322.14486607333	"50"	"DL"	"3"	"FadR"	"COG2186"	"FadR"	"Transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_5862604"	"DL_50_3"	5322.14486607333	"50"	"DL"	"3"	"COG0517"	"COG0517"	"COG0517"	"FOG: CBS domain"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lincolnensis"
"gene_id_4880942"	"DL_5_4"	5226.82992030418	"5"	"DL"	"4"	"pksL"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	"Burkholderia gladioli"
"gene_id_9336094"	"IR_50_4"	5217.59012400158	"50"	"IR"	"4"	"Tra8"	"COG2826"	"Tra8"	"Transposase and inactivated derivatives, IS30 family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Cellulomonadaceae"	"Cellulomonas"	"Cellulomonas flavigena"
"gene_id_10107668"	"DL_50_3"	5201.18702820803	"50"	"DL"	"3"	"birA"	"COG0340"	"BirA"	"Biotin-(acetyl-CoA carboxylase) ligase"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces griseus"
"gene_id_7280216"	"DL_50_3"	5201.18702820803	"50"	"DL"	"3"	"AraC"	"COG2207"	"AraC"	"AraC-type DNA-binding domain-containing proteins"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_8456564"	"DL_50_3"	5201.18702820803	"50"	"DL"	"3"	"K06871"	"COG0641"	"AslB"	"Arylsulfatase regulator (Fe-S oxidoreductase)"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_9252031"	"IR_5_5"	5200.90873033606	"5"	"IR"	"5"	"RfaG"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cyaneogriseus"
"gene_id_10596419"	"DL_50_3"	5140.70810927538	"50"	"DL"	"3"	"htpX"	"COG0501"	"HtpX"	"Zn-dependent protease with chaperone function"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albireticuli"
"gene_id_11171295"	"IR_5_4"	5134.9864755736	"5"	"IR"	"4"	"dapA"	"COG0329"	"DapA"	"Dihydrodipicolinate synthase/N-acetylneuraminate lyase"	"Amino acid transport and metabolism / Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_11394820"	"IR_5_4"	5134.9864755736	"5"	"IR"	"4"	"RTCB, rtcB"	"COG1690"	"RtcB"	"Uncharacterized conserved protein"	"Function unknown"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae"	"Granulicella"	"Granulicella mallensis"
"gene_id_10291635"	"DL_50_3"	5080.22919034273	"50"	"DL"	"3"	"srtA"	"COG3764"	"SrtA"	"Sortase (surface protein transpeptidase)"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_325598"	"DL_50_3"	5080.22919034273	"50"	"DL"	"3"	"CitB"	"COG4565"	"CitB"	"Response regulator of citrate/malate metabolism"	"Transcription / Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4951779"	"DL_5_1"	4959.69324702718	"5"	"DL"	"1"	"parB, spo0J"	"COG1475"	"Spo0J"	"Stage 0 sporulation protein J (antagonist of Soj) containing ParB-like nuclease domain"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces leeuwenhoekii"
"gene_id_5392419"	"IR_50_3"	4935.72452651022	"50"	"IR"	"3"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	"Sorangium cellulosum"
"gene_id_11678060"	"DL_5_5"	4912.68949426895	"5"	"DL"	"5"	"K06904"	"COG3740"	"COG3740"	"Phage head maturation protease"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_11532629"	"IR_50_5"	4905.71882430922	"50"	"IR"	"5"	"STX1B_2_3"	"COG5074"	"COG5074"	"t-SNARE complex subunit, syntaxin"	"Intracellular trafficking and secretion"	"Eukaryota"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Wickerhamomyces"	"Wickerhamomyces ciferrii"
"gene_id_4353012"	"DL_50_3"	4898.79243354477	"50"	"DL"	"3"	"pdxT, pdx2"	"COG0311"	"PDX2"	"Predicted glutamine amidotransferase involved in pyridoxine biosynthesis"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Kitasatospora"	"Kitasatospora setae"
"gene_id_2038521"	"DL_50_3"	4777.83459567947	"50"	"DL"	"3"	"K07045"	"COG2159"	"COG2159"	"Predicted metal-dependent hydrolase of the TIM-barrel fold"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_2409449"	"DL_50_3"	4777.83459567947	"50"	"DL"	"3"	"AmpC"	"COG1680"	"AmpC"	"Beta-lactamase class C and other penicillin binding proteins"	"Defense mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. 769"
"gene_id_11678071"	"DL_50_2"	4751.78974654998	"50"	"DL"	"2"	"COG5412"	"COG5412"	"COG5412"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_12636894"	"IR_50_5"	4738.47840984413	"50"	"IR"	"5"	"UbiG"	"COG2227"	"UbiG"	"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Kineosporiaceae"	"Kineococcus"	"Kineococcus radiotolerans"
"gene_id_4700349"	"DL_50_3"	4717.35567674682	"50"	"DL"	"3"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_12893234"	"IR_5_4"	4679.9876739405	"5"	"IR"	"4"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiopsaceae"	"Nocardiopsis"	"Nocardiopsis alba"
"gene_id_12787166"	"DL_5_3"	4593.22014443019	"5"	"DL"	"3"	"K07497"	"COG2801"	"Tra5"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces aureofaciens"
"gene_id_4431943"	"DL_50_3"	4475.44000101621	"50"	"DL"	"3"	"pdhR"	"COG2186"	"FadR"	"Transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_1761018"	"DL_5_3"	4454.03165520503	"5"	"DL"	"3"	"ftsK, spoIIIE"	"COG1674"	"FtsK"	"DNA segregation ATPase FtsK/SpoIIIE and related proteins"	"Cell division and chromosome partitioning"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_4906225"	"IR_5_4"	4354.98852991685	"5"	"IR"	"4"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Rhodococcus"	"Rhodococcus opacus"
"gene_id_664795"	"IR_5_4"	4354.98852991685	"5"	"IR"	"4"	"CsgD"	"COG2771"	"CsgD"	"DNA-binding HTH domain-containing proteins"	"Transcription"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas citronellolis"
